Unique ID,CG Number,E01,E12,E14,E15,E16,E17,E18,E20,A82,A84,A95,A131,A186,A377,A384,A398,avg_E,avg_A,log2FC,submitted_id,FBgn_ID
INC068E04,CG7979,1.21328,1.89117,2.21515,1.92994,2.59942,1.07076,1.36937,1.59227,2.06407,1,2.60008,1.7197,1.32742,1.34473,1.33437,1.18011,1.73517,1.57131,-0.14310918,CG7979,FBgn0035848
INC038G01,CG7993,1.6674,1.76274,1.98885,1.41958,1.59493,1.78868,1.52715,1.8156,1.19176,2.14329,1.08764,1.43522,1.84396,1,1.58507,1.3952,1.69561625,1.4602675,-0.215577023,CG7993,FBgn0038585
INC068G12,CG7997,1.45888,1.67687,1.46909,1.68455,1.22811,1.36549,1.66691,1.88442,1,1.38937,1.11904,1.76213,1.06331,1.82946,1.31324,1.15325,1.55429,1.328725,-0.22621316,CG7997,FBgn0034117
INC015E10,CG7998,1.21678,1.29189,1.00432,1.28531,1.20172,1.03777,1,1.13575,1.11365,1.23367,1.64117,1.24409,1.20781,1.19537,1.13915,1.11614,1.1466925,1.23638125,0.108645114,CG7998,FBgn0262559
INC068G09,CG7999,2.53819,2.47652,1.03909,1.36724,1.50819,2.20734,1.98195,2.82154,2.31765,1,2.13195,2.81478,1.51358,3.05163,2.84943,1.56341,1.9925075,2.15530375,0.11330605,CG7999,FBgn0035851
INC036E02,CG8001,1.78924,1.7104,1.95445,1.69422,1.55599,1.35732,1.77912,1.1218,1.33617,1.56605,1.60703,1.59344,1.49106,1.30302,1,1.12021,1.6203175,1.3771225,-0.234619638,CG8001,FBgn0035268
INC038F07,CG8003,1.58495,1.11493,1.2979,1.21382,1.36835,1.32651,1.36974,1.39955,1.17637,1.50545,1.16383,1.18938,1.24698,1,1.08826,1.43817,1.33446875,1.226055,-0.122241823,CG8003,FBgn0036096
INC021H05,CG8012,1.11398,1,1.2948,1.2732,1.2758,1.46552,1.27766,1.48852,1.56067,1.28299,1.74396,1.17043,1.55621,1.60424,1.33379,1.18231,1.273685,1.429325,0.166325471,CG8012,FBgn0040832
INC009E06,CG8024,1.23346,1.53784,1.72001,1.6097,1.49485,1.33568,1.35415,1.41306,1.31709,1.42741,1,1.37597,1.18499,1.45865,1.35753,1.09069,1.46234375,1.27654125,-0.196042325,CG8024,FBgn0002567
INC016F05,CG8028,1,1.56337,1.76415,1.85783,1.37945,1.66372,1.50074,1.68034,1.99669,2.05242,1.60633,2.27072,1.46743,2.68091,2.52004,2.14059,1.5512,2.09189125,0.431423144,CG8028,FBgn0031010
INC065G02,CG8029,1.26749,1.20306,1.06745,1.22344,1.24277,1.21406,1.11837,1.14524,1.26716,1.31539,1.27426,1.29997,1,1.1442,1.12265,1.25222,1.185235,1.20948125,0.029215269,CG8029,FBgn0262515
INC043B09,CG8036,1.65949,1.36202,1.44739,1.0628,1.16018,1.50351,1.59702,1.21461,1.49522,1.46999,1,1.68828,1.17036,1.47183,1.28388,1.39288,1.3758775,1.371555,-0.004539551,CG8036,FBgn0037607
INC112E08,CG8042,1.3376,1.28997,1.3824,1.3451,1.1431,1.03545,1.22417,1.25724,1.17791,1.3539,1.7718,1.04694,1.45761,1.02462,1.09206,1,1.25187875,1.240605,-0.013050993,CG8042,FBgn0027554
INC024E03,CG8043,1.32632,1.02861,1,1.2103,1.24299,1.23657,1.45602,1.06389,1.38191,1.4647,1.25378,1.40788,1.2424,1.46783,1.18004,1.23147,1.1955875,1.32875125,0.15235133,CG8043,FBgn0037610
INC024F03,CG8044,1.35311,1.16286,1.67586,1.81585,2.12562,1.5793,1,1.66625,1.38924,1.33277,1.33417,1.42805,1.15434,1.13484,1.06564,1.82465,1.54735625,1.3329625,-0.215169195,CG8044,FBgn0035829
INC074D04,CG8053,1.21697,1.06484,1.33932,1.08911,1.12228,1.06342,1.27164,1.03015,1.23695,1.14797,1.44455,1.01083,1.19369,1.21446,1,1.1173,1.14971625,1.17071875,0.026116681,CG8053,FBgn0026250
INC097A10,CG8058,1.27783,1.31108,1.78994,1.66031,1.6446,1.16068,1.33705,1.20252,1.05983,1.11237,1.25762,1.16049,1,1.25829,1.19774,1.33863,1.42300125,1.17312125,-0.278584796,CG8058,FBgn0033382
INC074D11,CG8062,1.97701,1.74837,2.49499,2.64459,1.83368,1.42819,1.50521,1.88103,1.48243,2.22582,1.7349,1.38404,1,1.28416,1.65504,1.92156,1.93913375,1.58599375,-0.29002523,CG8062,FBgn0259834
INC074G01,CG8065,1.74127,1.89213,1.55058,1.4886,1.31628,1.18451,1.69597,1,1.40366,1.41821,1.43934,1.53793,2.09329,1.27412,1.56323,1.75775,1.4836675,1.56094125,0.073248428,CG8065,FBgn0036075
INC158E08,CG8066,1.20206,1.10851,1,1.31018,1.53282,1.4371,1.42965,1.18851,1.22613,1.35886,1.42379,1.13138,2.14732,1.25537,1.46382,1.83855,1.27610375,1.4806525,0.214487461,CG8066,FBgn0038243
INC024C03,CG8068,1.41411,1.18558,1.28955,1.51698,1.09009,1.60733,1.42026,1.27859,1.0036,1.51448,1.57384,1.10647,1.51637,1,1.32868,1.06596,1.35031125,1.263675,-0.095666521,CG8068,FBgn0003612
INC027D05,CG8072,1.06554,1.11136,1.1166,1.26413,1,1.20021,1.28509,1.14965,1.62823,1.1432,1.14627,1.15767,1.15708,1.12797,1.22901,1.37041,1.1490725,1.24498,0.115652739,CG8072,FBgn0036070
INC096F11,CG8073,1.35769,1.30235,1.40012,1.15541,1.14438,1.02531,1.12218,1.25005,1.07274,1.25548,1.80846,1.43886,1.25601,1.08512,1.14231,1,1.21968625,1.2573725,0.043902036,CG8073,FBgn0033377
INC039E03,CG8084,1.62864,1.4299,1.59684,1.19646,1.28492,1.53217,1.4994,1.47873,1,1.40749,1.44678,1.62067,1.81947,1.6878,1.85417,1.2446,1.4558825,1.5101225,0.05277166,CG8084,FBgn0011746
INC077G06,CG8085,1.79624,1.64945,1,1.54296,1.43112,2.02836,1.15967,1.32022,1.66673,1.56436,1.3304,1.62299,1.59244,1.47496,1.22371,1.50203,1.4910025,1.4972025,0.005986686,CG8085,FBgn0020620
INC031G10,CG8086,1.46933,1.70348,1.942,1.26566,1.3337,1.75187,1,1.54612,1.4848,1.15258,1.08389,1.50991,2.05243,1.04333,1.44,1.53402,1.50152,1.41262,-0.088050264,CG8086,FBgn0032010
INC127E02,CG8087,1,1.51479,1.44328,1.55788,1.48151,1.54285,1.15973,1.06397,1.2215,1.59244,1.4657,1.96686,1.72,1.78409,1.76024,1.42671,1.34550125,1.6171925,0.265347687,CG8087,FBgn0038241
INC027C03,CG8092,1.36213,1,1.29437,1.60022,1.55056,1.57095,1.22813,1.35347,1.30232,2.05062,1.24124,1.61891,1.35981,1.55972,1.31228,1.49669,1.36997875,1.49269875,0.123769521,CG8092,FBgn0033998
INC003E10,CG8094,1.08802,1.49818,1.82977,1.25146,1.20107,1.29806,1.14258,1.14392,1.06942,1.15329,1,1.31505,1.19553,1.216,1.25513,1.08572,1.3066325,1.1612675,-0.170153092,CG8094,FBgn0001187
INC026A01,CG8097,1,1.4322,1.65857,1.88435,1.26115,1.20105,1.08313,1.41231,1.69332,1.06879,1.8274,1.16647,1.12162,1.30142,1.26427,1.10702,1.366595,1.31878875,-0.051372268,CG8097,FBgn0030660
INC052B07,CG8098,1.3207,1.08406,1.12602,1.31198,1.25853,1.32169,1.33161,1.29099,1,1.46412,1.25926,1.34009,1.0254,1.22711,1.18578,1.24929,1.2556975,1.21888125,-0.04293138,CG8098,FBgn0024315
INC017G04,CG8103,1.60051,1.6007,1.93416,1.19942,1.33355,1.2296,1.52308,1.75229,1.38226,1.13566,1.91911,1.21849,1.32754,1.32391,1,1.1305,1.52166375,1.30468375,-0.221949448,CG8103,FBgn0262519
INC027G10,CG8105,1.7407,1.15448,1,1.26499,1.32319,1.28642,1.62413,1.26693,1.25862,1.41102,1.72462,1.04966,1.46196,1.12349,1.22859,1.15596,1.332605,1.30174,-0.033807888,CG8105,FBgn0030661
INC026B05,CG8110,1.62332,1.36641,1.39886,1.52643,1.63265,1.69798,2.00508,1.7726,1,2.04039,1.32679,1.17066,1.44957,2.03344,1.90781,1.29905,1.62791625,1.52846375,-0.090944144,CG8110,FBgn0024187
INC028A02,CG8111,1.31802,1.11599,1.40726,1.04326,1.05404,1.89765,1.63431,1.07176,1.52919,1,1.67375,1.18318,2.23143,1.33135,1.34931,1.72737,1.31778625,1.5031975,0.189918194,CG8111,FBgn0035825
INC027G01,CG8118,1.12383,1.00105,1.06803,1.14416,1.15449,1.11432,1.02151,1.12331,1,1.01793,1.02195,1.0201,1.03436,1.0106,1.03452,1.00962,1.0938375,1.018635,-0.102761234,CG8118,FBgn0002643
INC127F04,CG8120,1,1.79607,1.91673,1.49186,1.93422,2.40206,1.53443,1.01609,1.51875,2.28397,1.57616,1.59281,2.12747,1.61272,2.14397,2.06039,1.6364325,1.86453,0.188257915,CG8120,FBgn0037675
INC018B03,CG8121,1.36899,1.67659,1.85244,1.45027,1.18913,1.47037,1.25518,1.23064,1.39943,1,1.52583,1.09533,1.55858,1.31061,1.3925,1.70423,1.43670125,1.37331375,-0.065098832,CG8121,FBgn0037680
INC078G08,CG8127,1.38581,1.11166,1.14623,1.25011,1.12183,1.32447,1.39767,1.62171,1.38302,1.31722,1.11657,1.34016,1.09005,1.38987,1,1.00943,1.29493625,1.20579,-0.102902406,CG8127,FBgn0000568
INC051E07,CG8128,1.81231,1.6076,2.32174,1.66239,1.78208,1.92704,2.53628,1.62481,1.74225,1.45322,1,1.39862,1.49484,1.84418,1.87667,1.93219,1.90928125,1.59274625,-0.261513196,CG8128,FBgn0030668
INC024H02,CG8129,1.22414,1.76398,2.18625,1.73062,1.81091,1.61031,1.6681,2.92,1.64278,2.119,2.05493,1,1.40494,1.26375,1.66248,1.49085,1.86428875,1.57984125,-0.238845732,CG8129,FBgn0037684
INC027H12,CG8132,1.262,1.76364,1.47996,1.26136,1.34139,1.62015,1.51663,1.92325,1.5751,1,1.41983,1.67695,1.41064,1.82863,1.33954,1.54701,1.5210475,1.4747125,-0.044631483,CG8132,FBgn0037687
INC078D08,CG8136,1.18488,1.12834,1.17572,1.17559,1.28117,1.10295,1.12675,1,1.34415,1.36104,1.54874,1.4668,1.28978,1.25131,1.07658,1.18203,1.146925,1.31505375,0.197350714,CG8136,FBgn0037616
INC082D04,CG8137,1.44286,2.05185,1,1.96734,2.25151,2.00187,2.78505,2.54212,2.65881,4.17245,2.47637,1.89966,2.90201,3.26566,2.79889,3.89761,2.005325,3.0089325,0.585415672,CG8137,FBgn0028987
INC031A03,CG8149,1.50334,1.81312,2.48885,1.92647,1,1.32558,1.36673,2.17456,1.74472,1.5055,1.601,1.47789,1.21997,1.20067,2.07514,2.26977,1.69983125,1.6368325,-0.054484835,CG8149,FBgn0037700
INC072C11,CG8174,1.22647,1.67895,1.48616,1.48495,1.66739,1.19188,1.42834,1.72485,1.02569,1.1065,1.20831,1,1.2674,1.55429,1.38677,1.76542,1.48612375,1.2892975,-0.204969057,CG8174,FBgn0286813
INC083H06,CG8176,1,1.02617,1.16535,1.19494,1.26793,1.16128,1.14264,1.34024,1.09216,1.15078,1.15686,1.27579,1.14669,1.25331,1.08452,1.11461,1.16231875,1.15934,-0.003702034,CG8176,FBgn0037702
INC008H11,CG8181,1.22517,1.00601,1.08315,1.114,1.05762,1.24216,1.21623,1.32338,1.09917,1.10255,1,1.11197,1.23491,1.28006,1.18536,1.22117,1.158465,1.15439875,-0.005072815,CG8181,FBgn0265011
INC120E05,CG8186,1.06163,1.08897,1.32392,1.43593,1.19035,1.17405,1.07791,1.14496,1.2043,1.13855,1.13103,1.00306,1.34787,1,1.07545,1.34984,1.187215,1.1562625,-0.038112263,CG8186,FBgn0022097
INC031H02,CG8188,1.56702,1.48592,1.38797,1.255,1.33739,1.67115,1.48589,1.38263,1.30953,1.27188,1,1.34135,1.36895,1.33892,1.49711,1.42787,1.44662125,1.31945125,-0.132749201,CG8188,FBgn0030863
INC070D03,CG8192,1.24164,1.08998,1.08005,1.31138,1.22668,1.29254,1.25444,1.38158,1.24865,1.19459,1,1.38986,1.08883,1.26324,1.11505,1.06881,1.23478625,1.17112875,-0.076361633,CG8192,FBgn0034030
INC051E02,CG8193,1.7599,2.28959,2.70916,2.13944,1.33906,2.03508,2.15323,1.65942,1.20164,2.07576,1,2.93427,1.78271,1.15376,1.03097,1.42506,2.01061,1.57552125,-0.351804055,CG8193,FBgn0033367
INC034D02,CG8197,1.13585,1.12398,1.31667,1.66396,1.76255,1.69941,1.49027,1.20284,1.92014,1,1.70194,1.76789,1.62699,1.77478,1.558,1.6312,1.42444125,1.6226175,0.187926833,CG8197,FBgn0033369
INC013G08,CG8205,1.11781,1.4287,1.37297,1.5371,1.7015,1.4915,1.54225,1.5155,1.2409,1.25191,1,1.43273,1.36969,1.4833,1.41444,1.38875,1.46341625,1.322715,-0.14583794,CG8205,FBgn0023441
INC030E01,CG8206,1.25214,1.49815,1.74776,1.36291,1.57812,1.35869,1.27979,1.44801,1.60626,1.23887,1.61907,1,1.21996,1.26943,1.40083,1.08067,1.44069625,1.30438625,-0.143395058,CG8206,FBgn0030679
INC027B01,CG8208,2.78629,2.41693,2.83085,2.57133,1.7816,1.89749,2.44518,2.16275,1.94718,3.31142,1,2.48826,2.65689,2.59922,2.74478,2.52474,2.3615525,2.40906125,0.028735466,CG8208,FBgn0027950
INC020E05,CG8209,1.27698,1.70229,2.1016,1.46543,1.18351,1.16618,1.06345,1.54639,1.21454,1.28261,1.36221,1.14557,1.39733,1,1.38421,1.21547,1.43822875,1.2502425,-0.202085204,CG8209,FBgn0035830
INC013F10,CG8210,1.00463,1.04121,1.09709,1.22357,1.13948,1.21052,1,1.0262,1.40578,1.21915,1.24048,1.19259,1.39191,1.29702,1.19627,1.48429,1.0928375,1.30343625,0.254241129,CG8210,FBgn0262512
INC058C02,CG8222,1,1.36923,1.09239,1.20109,1.26801,1.54066,1.41364,1.74281,1.26242,1.38643,1.08469,1.25755,1.39318,1.20845,1.30939,1.32965,1.32847875,1.27897,-0.054792727,CG8222,FBgn0032006
INC154B09,CG8228,1.25171,1.05304,1,1.12336,1.1227,1.16144,1.11881,1.23164,1.13397,1.3376,1.03112,1.22278,1.15071,1.11054,1.08854,1.10193,1.1328375,1.14714875,0.018111548,CG8228,FBgn0261049
INC050A08,CG8230,1.26729,1.25352,1.27669,1.52364,1.94762,1.35203,1.83612,2.09976,1.27221,1.0332,1,1.29258,1.56485,1.34032,1.29743,1.71148,1.56958375,1.31400875,-0.256407128,CG8230,FBgn0027607
INC087H02,CG8233,1.30802,1.51285,1.01557,1.19535,1.48757,1.44831,1.61308,1.29871,1.21201,1.36633,1.23287,1,1.79337,1.68661,1.42813,1.42837,1.3599325,1.39346125,0.035137839,CG8233,FBgn0033897
INC088A07,CG8234,1.08048,1.2745,1.06845,1.4244,1.41219,1.35128,1.19992,1.12462,1,1.42781,1.14113,1.36691,1.11249,1.04726,1.40385,1.21073,1.24198,1.2137725,-0.033143902,CG8234,FBgn0033644
INC095A08,CG8237,2.15196,1.59203,1.76979,2.37129,1.12489,1.29125,1.68893,1.67348,1.22568,1.45289,1.54311,1.51739,1.63457,1.61213,1.10624,1,1.7079525,1.38650125,-0.300818936,CG8237,FBgn0033350
INC125E05,CG8243,1.20395,1.19861,1.3549,1.27138,1.35948,1.23371,1.10006,1.26052,1.15179,1.01083,1.0706,1.28524,1,1.30737,1.10807,1.07966,1.24782625,1.126695,-0.147320038,CG8243,FBgn0033349
INC024H05,CG8245,1.07572,1.18686,1.55687,1.75567,1.60285,1.26196,1.50108,1.02933,1.24392,1.15513,1.22458,1.06485,1,1.48521,1.41783,1.2907,1.3712925,1.2352775,-0.150701161,CG8245,FBgn0033031
INC009C12,CG8251,1.38551,1.19321,1.24355,1.33528,1.36565,1.09614,1,1.15783,1.29172,1.28523,1.28631,1.1221,1.18729,1.45853,1.33974,1.21727,1.22214625,1.27352375,0.059408927,CG8251,FBgn0003074
INC088C12,CG8254,1.80562,2.00269,2.58535,2.42966,1.55822,1.80096,1.52649,1.76134,1.57422,1,1.08918,1.71211,1.24186,1.83321,1.17194,1.393,1.93379125,1.37694,-0.489966371,CG8254,FBgn0041156
INC088D03,CG8257,1.27383,1.34328,1.19651,1.3399,1.30732,1.09451,1.453,1,1.29239,1.47753,1.4763,1.31392,1.34627,1.4759,1.39367,1.22145,1.25104375,1.37467875,0.135962271,CG8257,FBgn0033900
INC016B08,CG8261,1.33026,1.08957,1.12872,1.09577,1.19175,1.20841,1.25486,1.30016,1.33065,1.18358,1,1.07661,1.2309,1.3092,1.27899,1.33661,1.1999375,1.2183175,0.021930893,CG8261,FBgn0004921
INC028G02,CG8264,1.71473,1.56986,1.78714,1.70619,1.99496,1.97587,1.26493,1.2141,1.8543,1.27074,2.04599,1.15685,1.50325,1,1.50889,2.01259,1.6534725,1.54407625,-0.098755053,CG8264,FBgn0004856
INC058H10,CG8266,1.71967,1.56017,1.51967,1.53687,1.47047,1.64174,1.37577,1.71685,1.0969,1.49303,1,1.10769,1.61483,1.19696,1.4579,1.38086,1.56765125,1.29352125,-0.277300889,CG8266,FBgn0033339
INC033A11,CG8269,1,1.55877,1.99764,1.74612,1.30057,1.43684,1.99325,2.10735,2.37773,1.45149,2.58937,1.76904,1.45249,1.87849,1.16473,1.0589,1.6425675,1.71778,0.064592621,CG8269,FBgn0021825
INC020F05,CG8274,1.29502,1.34435,1.13643,1,1.08599,1.21411,1.18398,1.52091,1.07024,1.31005,1.01297,1.19561,1.41769,1.42222,1.22255,1.03296,1.22259875,1.21053625,-0.014304715,CG8274,FBgn0013756
INC030H04,CG8276,1.84297,1.69622,1.31068,1.27773,1.44293,1.79021,1.33313,1.70168,1.48874,1.9816,1,1.37328,1.42128,1.16177,1.45474,1.41972,1.54944375,1.41264125,-0.133355251,CG8276,FBgn0263144
INC090F07,CG8277,1.1384,1.11612,1.08996,1.52637,1.13055,1,1.43875,1.10081,1.28792,1.1619,1.66477,1.13661,1.2841,1.57697,1.13284,1.10179,1.19262,1.2933625,0.116992251,CG8277,FBgn0035823
INC038D09,CG8280,1.19845,1.27886,1.14765,1,1.32672,1.2107,1.21264,1.25933,1.01885,1.23388,1.14772,1.48175,1.10208,1.33987,1.13641,1.13739,1.20429375,1.19974375,-0.005461038,CG8280,FBgn0284245
INC021E12,CG8288,1.31996,1.12297,1.20677,1.42559,1,1.20386,1.07608,1.33425,1.47283,1.25092,1.24263,1.35602,1.25075,1.23204,1.18238,1.38136,1.211185,1.29611625,0.097775877,CG8288,FBgn0030686
INC090F11,CG8289,1.93618,2.27829,1.81676,1.70796,2.61218,2.0065,2.38053,1.85418,2.07703,1,1.53519,1.22721,1.39142,2.46977,2.25022,1.81604,2.0740725,1.72086,-0.269336593,CG8289,FBgn0030854
INC010G06,CG8291,1.53093,1.13011,1.63185,1,1.20707,1.15056,1.16564,1.56441,1.25214,1.26111,1.87045,1.09556,1.04809,1.35372,1.73895,1.36848,1.29757125,1.3735625,0.082108798,CG8291,FBgn0034049
INC091B05,CG8292,1,1.11997,1.24719,1.23065,1.30732,1.06437,1.47233,1.11525,1.83903,1.42013,1.98673,1.53271,1.49993,1.28567,1.43941,1.51987,1.194635,1.565435,0.389993711,CG8292,FBgn0032004
INC056E11,CG8293,1.10731,1.53806,1.50394,1.24626,1.40892,1.34356,1.47443,1.45511,1.08498,1.2222,1.14146,1,1.06076,1.10834,1.4012,1.37679,1.38469875,1.17446625,-0.237566887,CG8293,FBgn0015247
INC010E05,CG8295,1.07052,1.13573,1.26009,1.14233,1.2165,1.16045,1.09496,1.13175,1.26718,1,1.55007,1.19597,1.19246,1.12971,1.11189,1.15129,1.15154125,1.19982125,0.059253397,CG8295,FBgn0034051
INC033D04,CG8302,1.0849,2.54392,2.04075,1.06917,1.60028,1.82871,1.29629,1.68266,1,1.35843,1.10641,1.03622,1.51119,1.28889,1.41899,1.20623,1.643335,1.240795,-0.405361831,CG8302,FBgn0034053
INC115F09,CG8306,1,1.22478,1.7113,1.72839,1.97542,1.40189,1.28536,1.29328,1.51857,1.26938,1.49248,1.50558,1.26404,1.52058,1.04987,1.26674,1.4525525,1.360905,-0.094023947,CG8306,FBgn0034142
INC032B09,CG8309,1.23613,1.23225,1.08394,1.03385,1.09066,1.1866,1.09301,1.13239,1.07084,1.11008,1.12662,1,1.17661,1.25045,1.11403,1.07948,1.13610375,1.11601375,-0.025739787,CG8309,FBgn0033902
INC117D12,CG8310,1,1.11007,1.09636,1.12418,1.08971,1.10231,1.12958,1.39588,1.07767,1.17016,1.01303,1.21486,1.09116,1.35325,1.20183,1.18099,1.13101125,1.16286875,0.040074993,CG8310,FBgn0040377
INC091F11,CG8312,2.06298,1.73003,1.53013,1.55002,1.55961,1.25944,1.12331,1.72525,1.13666,1.14575,1.28475,1.46964,1.59408,1.51438,1.12223,1,1.56759625,1.28343625,-0.28854239,CG8312,FBgn0037720
INC103D03,CG8314,1.56706,1.57193,1,1.09049,1.12838,1.25604,1.35824,1.49585,1.49248,1.53341,1.70916,1.80407,1.20659,1.4254,1.25733,1.56793,1.30849875,1.49954625,0.196613473,CG8314,FBgn0034057
INC103D06,CG8315,2.29791,2.10773,2.88885,2.75131,1.95571,1.90581,2.09981,2.12048,2.38788,1.84773,1.70632,2.86222,2.08143,1.58786,1,1.75147,2.26595125,1.90311375,-0.251755028,CG8315,FBgn0034058
INC115H04,CG8317,1.06527,1,1.86144,1.20661,1.39234,1.23011,1.44254,2.15922,1.25217,1.21418,1.40918,1.20366,1.19551,1.35458,1.36577,1.09742,1.41969125,1.26155875,-0.170369818,CG8317,FBgn0034140
INC052F05,CG8318,1.43305,1.16705,1.32845,1.20755,1.47367,1.42662,1.45671,1.69289,1.3193,1,1.06909,1.21087,1.5588,1.59173,1.69564,1.50014,1.39824875,1.36819625,-0.03134586,CG8318,FBgn0015269
INC107G03,CG8325,1.39837,1.52217,1.8555,2.12011,1.30162,1,1.53024,1.41539,1.62999,1.33906,1.22929,1.7027,1.21075,1.39967,1.28772,1.60156,1.517925,1.4250925,-0.091044945,CG8325,FBgn0021847
INC074C08,CG8329,1.01109,2.35569,2.2577,2.30992,2.56552,3.45566,4.17291,2.85207,3.66051,1,1.98388,2.44179,3.18835,3.98825,2.27976,2.11638,2.62257,2.582365,-0.02228835,CG8329,FBgn0036022
INC032F12,CG8330,1.11481,1.00575,1.18534,1.018,1.04173,1.11268,1.12528,1.13155,1.36932,1.16997,1.22348,1,1.13038,1.07151,1.01321,1.06885,1.0918925,1.13084,0.050563994,CG8330,FBgn0033074
INC143H03,CG8332,1.35491,1.38648,1,1.13391,1.32386,1.36366,1.24269,1.2375,1.36901,1.28103,1.49215,1.07342,1.2732,1.29759,1.21158,1.33585,1.25537625,1.29172875,0.04118333,CG8332,FBgn0034138
INC084F04,CG8335,1.17418,1.15835,1.09925,1.52462,3.34375,1.08328,1,1.8116,1.1397,1.49937,1.55317,1.80446,1.21744,1.52472,1.76562,1.6886,1.52437875,1.524135,-0.000230707,CG8335,FBgn0033069
INC019A03,CG8336,1,1.44488,1.81296,1.75596,1.41609,1.37012,1.37386,1.3758,1.21849,1.48614,1.7807,1.50696,1.45751,1.78477,1.26659,1.3341,1.44370875,1.4794075,0.035239769,CG8336,FBgn0036020
INC158E07,CG8338,1.21817,1.2818,1.2651,1.12407,1.18309,1.2683,1.27623,1.29667,1.12857,1.10086,1,1.17837,1.24118,1.30808,1.10193,1.23223,1.23917875,1.1614025,-0.093516265,CG8338,FBgn0033907
INC021H08,CG8349,1,1.26915,1.30345,1.23417,1.21512,1.16159,1.35458,1.07892,1.54041,1.22335,1.62723,1.19881,1.38734,1.28459,1.2102,1.47643,1.2021225,1.368545,0.187058955,CG8349,FBgn0032003
INC116F04,CG8360,1.16826,1.44415,1.5451,1.30154,1.55663,1.22397,1.41749,1,2.02725,1.66054,1.99556,1.21553,1.45129,1.05514,2.14926,1.60307,1.3321425,1.644705,0.304080424,CG8360,FBgn0032001
INC095H12,CG8362,1.22576,1.2816,1.00337,1.08577,1.28881,1.15919,1,1.22162,1.36948,1.13093,1.51627,1.05201,1.02275,1.07296,1.31161,1.31462,1.158265,1.22382875,0.07943633,CG8362,FBgn0028997
INC140H08,CG8364,1.2113,1.21088,1.05381,1.22794,1.12551,1.13233,1.16338,1.19039,1.04918,1.36544,1.06531,1.19619,1,1.21025,1.16979,1.03042,1.1644425,1.1358225,-0.035902005,CG8364,FBgn0028407
INC034E10,CG8367,1.49871,1.52554,1.64076,1.43109,1.42979,1.5045,1.51362,1.48796,1.30796,1.33371,1,1.50257,1.22664,1.53475,1.43054,1.2826,1.50399625,1.32734625,-0.18025621,CG8367,FBgn0000289
INC082E11,CG8368,1.47584,1.10886,1.18377,1.26016,1.27082,1,1.62449,1.22287,1.43067,1.18563,2.15129,1.28025,1.07586,1.42267,1.50841,1.07826,1.26835125,1.39163,0.133821353,CG8368,FBgn0286051
INC143B07,CG8369,1.82631,1.97343,1.75112,2.06147,2.69847,2.07739,2.8171,1.86116,3.23986,2.47551,1,1.85258,2.07127,1.77994,2.39907,3.09863,2.13330625,2.2396075,0.070154828,CG8369,FBgn0040532
INC023E01,CG8372,1.49356,1.4996,1.60609,2.02786,1.10024,1.06023,1,1.81666,2.0957,1.22223,1.13495,2.94758,2.25952,1.42785,1.45257,1.67766,1.45053,1.7772575,0.293072589,CG8372,FBgn0032000
INC096F10,CG8378,2.46961,3.25949,1.58378,2.39157,3.10966,2.4237,1.87629,1.71739,1,2.23202,3.07958,1.67733,2.24923,2.07162,2.28725,2.67346,2.35393625,2.15881125,-0.124838139,CG8378,FBgn0027495
INC052F08,CG8384,1.07414,1.20094,1.21584,1.11213,1.09345,1.31959,1.56201,1.24209,1.26207,1,1.05245,1.09724,1.34993,1.08605,1.04029,1.20483,1.22752375,1.1366075,-0.111016798,CG8384,FBgn0001139
INC025E03,CG8392,1.2541,1.05931,1.35717,1.13443,1.07695,1.11141,1.14816,1.63728,1.19505,1,1.66206,1.06631,1.14973,1.35204,1.07672,1.08048,1.22235125,1.19779875,-0.02927338,CG8392,FBgn0010590
INC083F11,CG8394,1,1.79262,3.60045,3.00854,2.21228,1.84421,1.87095,1.68226,2.01702,1.91229,1.89868,1.26217,1.686,1.35596,1.52529,2.12634,2.12641375,1.72296875,-0.303525803,CG8394,FBgn0033911
INC120B09,CG8396,1.22502,1.13606,1.30271,1.44766,1.06363,1,1.35635,1.74742,1.40379,1.27773,1.14977,1.16416,1.16741,1.24116,1.31494,1.32826,1.28485625,1.2559025,-0.032882492,CG8396,FBgn0015299
INC125G02,CG8397,1.86958,1.58933,1.84515,1.63946,1.45556,1.30042,1.52748,1.24797,1.31223,1.04381,1.01754,1.32056,1,1.67221,1.65697,2.15583,1.55936875,1.39739375,-0.158223535,CG8397,FBgn0034066
INC014F08,CG8399,1.26895,1.19551,1,1.31924,1.46329,1.81232,1.20627,1.39092,1.84434,1.74342,1.2051,1.60501,1.44689,1.81314,1.52765,1.74544,1.3320625,1.61637375,0.279099053,CG8399,FBgn0034067
INC015F05,CG8403,2.13316,2.30562,2.26445,1.92233,2.19636,1.75013,2.48814,1.73796,1.79578,2.42252,1,8.04299,1.76189,2.32765,2.2439,1.92612,2.09976875,2.69010625,0.357432704,CG8403,FBgn0034070
INC013B02,CG8405,1.25091,1.10022,1.17871,1.14208,1.141,1.14919,1.17084,1.12812,1,1.25007,1.18237,1.23476,1.09214,1.24168,1.21363,1.09892,1.15763375,1.16419625,0.008155387,CG8405,FBgn0034071
